rfp_title,biz_domain,detail_desc
의견수렴관리,공통행정,○ 감나무숲(실명/익명)관리: 감나무숲(실명/익명) 생각거리 기능 제공
의견수렴관리,공통행정,○ 감나무숲(실명/익명)관리: 생각거리 검토 요청 기능 제공
의견수렴관리,공통행정,○ 감나무숲(실명/익명)관리: 생각거리 검토 관리 기능 제공
의견수렴관리,공통행정,○ 기타 의견수렴관리: 안전보건의견 제출 기능 제공
의견수렴관리,공통행정,○ 기타 의견수렴관리: 원장님과 소통활동 기능 제공
의견수렴관리,공통행정,○ 기타 의견수렴관리: 업무혁신 및 제언 기능 제공
의견수렴관리,공통행정,○ 기타 의견수렴관리: 설문관리 기능 제공
PC장비 관리(정보화 자산관리),공통행정,"○ 전산장비 관리 
- 전산장비에 대한 용도, 소유(개인/공용), 장비구분, 사진 관리기능"
PC장비 관리(정보화 자산관리),공통행정,"○ 전산장비 관리 
- 전산장비 구매 시 구매내역, 구매가격, 검사확인서, 검수사진, 부서장 결재기능 "
PC장비 관리(정보화 자산관리),공통행정,"○ 전산장비 관리 
- 전산장비 코드관리 기능 내 제조사, 형상정보 입력가능 추가"
PC장비 관리(정보화 자산관리),공통행정,"○ 저장매체 관리 
- 관리번호, 취득일자, 모델명 등 데이터 입력 가능하며, 사용 및 불용처리 관리 가능하도록 함"
PC장비 관리(정보화 자산관리),공통행정,"○ 전산 소모품 관리 
- 구매내역, 검사조사, 형상정보 출력기능 추가, 부서장 결재기능 추가"
PC장비 관리(정보화 자산관리),공통행정,"○ 사무기기 관리 
- 제조사 입력기능 추가, 형상정보 데이터 입력 기능 추가 
- 장비관리에서 형상정보 보여지도록 하며, 장비구분은 프린터, 복합기, 스캐너, 팩스 등을 구분하여 관리"
기록관리,공통행정,○ 등록 기록물 관리: 업무관련 생성되는 모든 파일들에 대한 관리기능(현재는 오프라인으로 관리하고 있음)
기록관리,공통행정,"○ 관리기준표 등록 및 관리: 관리기준표 수립 후 등록, 관리 기능"
기록관리,공통행정,○ 기록물 평가심의: 기록물 보존기간에 따른 기록물 평가심의 이력관리 기능
디지털 포렌식,디지털감사,"○ 디지털 포렌식 행정처리 기능 제공 
- 디지털 포렌식 실시관련 결재 및 기록관리"
기능개발 공통 요구사항,공통기반,"○ 사용자 요구사항에 기초한 본 사업(오아시스 재구축)의 특성을 고려하여 목표 애플리케이션의 경계는 한 개로 식별하고, 외부 기관의 응용을 외부 응용으로 식별함
*‘SW사업 대가산정 가이드’-데이터기능 식별기준(2024. 5.) p.136 등 참조"
기능개발 공통 요구사항,공통기반,○ 제안사는 발주기관이 사전에 도출한 내부논리파일 520개를 기초 자료로 참조하여 분석단계를 진행할 수 있음
기능개발 공통 요구사항,공통기반,○ 감사원이 산출한 기능 규모를 토대로 제안사가 분석단계에서 산출한 기능 내역 및 규모를 상호 확인하고 협의하여 조정함
기능개발 공통 요구사항,공통기반,"○ 분석, 설계, 구현, 시험단계에 일관된 사용자 기능 식별을 위하여 제안사는 기능 규모 산출을 위한 유자격 전문가를 포함
* 기능 규모 산출을 위한 유자격 전문가 포함에 따른 제반 비용은 제안사 부담"
기능개발 공통 요구사항,공통기반,○ 제안사의 기능 규모 측정 전문가는 데이터 전문가와 협력하여 사용자 관점의 ① 데이터 기능과 ② 데이터 모델 및 DB 테이블 간 일치성을 확보
기능개발 공통 요구사항,공통기반,○ 데이터 기능은 성능 및 품질 요구사항 등을 만족할 수 있도록 최적화
기능개발 공통 요구사항,공통기반,"○ 제안사는 발주기관이 제공하는 사용자 요구분석 결과, 기존 관련 산출물(응용 프로그램 소스코드, ISP 결과 등)을 활용하여 재개발 가능 및 신규 개발 기능 규모 등에 관하여 분석단계에 발주기관과 협의"
기능 요구사항 일반,공통기반,○ 최신 전자정부 표준 프레임워크를 기반으로 응용프로그램을 설계 및 구현
기능 요구사항 일반,공통기반,"○ 체계적이고 자동화된 개발 및 운영환경을 구성 
- 코딩, 메시지 등 표준 개발·운영환경 제시 및 준수 
- 공통요소를 도출하고 개발해야 하며 공통요소의 관리방안 및 재사용 방안 제시 
- 소스코드의 품질을 보장하는 방안 제시 및 필요한 경우 프레임워크를 확장 개발"
기능 요구사항 일반,공통기반,"○ 상용 SW와의 호환성을 고려하여 개발환경을 구성 
- 데이터 표준 및 품질관리, UI/UX 개발 도구, 리포팅 도구, 사용자 인증, 시큐어코딩, DB암호화 등 연관 소프트웨어와 연계를 위한 Adaptor 및 API를 제공 
· 연계 소프트웨어로부터 Adaptor 및 API를 제공받을 시에는 프레임워크와의 연계를 위한 기술지원을 제공 
· 연계를 위한 모든 제반 비용은 제안사가 부담함"
기능 요구사항 일반,공통기반,- 프로그램 개발 시 변수 등 용어 사용은 데이터 표준 및 품질관리
기능 요구사항 일반,공통기반,"○ 상용 SW와의 호환성을 고려하여 개발환경을 구성 
- 데이터 표준 및 품질관리, UI/UX 개발 도구, 리포팅 도구, 사용자 인증, 시큐어코딩, DB암호화 등 연관 소프트웨어와 연계를 위한 Adaptor 및 API를 제공 
· 연계 소프트웨어로부터 Adaptor 및 API를 제공받을 시에는 프레임워크와의 연계를 위한 기술지원을 제공 
· 연계를 위한 모든 제반 비용은 제안사가 부담함
- 프로그램 개발 시 변수 등 용어 사용은 데이터 표준 및 품질관리"
기능 요구사항 일반,공통기반,"○ 모든 콘텐츠는 웹 표준 등 제반규정(웹 접근성, 웹 호환성, 웹사이트 최적화, 플러그인 제거 등)을 준수
- 모든 페이지는 플러그인·어도비 Flash 파일을 배제하여 구성
- 웹 표준(HTML5) 기술로 구현하되, 기타 응용기술 적용 시 이용자 접근성 및 브라우저 호환성을 보장하며, 반응형 웹으로 개발"
기능 요구사항 일반,공통기반,"○ 최신 버전의 전자정부 표준 프레임워크로 아키텍처를 구성하고 연관 소프트웨어와의 연계를 위한 기술 및 개발방법을 지원
- 프레임워크 구축은 감사원과 협의하에 진행되어야 하며 개발 이전에 매뉴얼 및 개발지침 제공"
기능 요구사항 일반,공통기반,○ 입력 메뉴에 대해서는 기존에 입력된 데이터를 기반으로 자동완성 기능 제공
사용자 경험 설계,UI/UX,"○ KRDS(Korea Design System, https://uiux.egovframe.go.kr)의 UI/UX 표준 및 설계 가이드(UI/UX 표준 설계 기준, 데이터 표준 등)를 제시하고 준수
* 디지털 정부서비스 UI/UX 가이드라인(2024. 2. 29.), _전자정부 웹사이트 품질관리 지침_(행정안전부고시 제2024-25호)
○ 현행 시스템 UI/UX 분석, 조직/사용자 특성/Workflow 조사 및 분석, 사용자 스토리/스토리텔링을 활용한 인터뷰 등 수행 내역을 바탕으로 구축
○ 각종 가이드, 화면설계 방법 및 전파, UI Prototyping, 요구사항, 변화관리 등 사용자 중심의 서비스 향상을 감안하여 구축
○ 네비게이션 전략 수립을 통해 산출된 요구사항을 반영하여 구현
○ 네비게이션 설계를 통해 설계된 해당 화면을 이동하는 경로에 대한 Grid, Layout, 화면간 이동 등을 구축
○ 실사용자의 설계 참여를 통해 사용자가 원하는 정보시스템에 근접하도록 구현
○ 업무를 쉽고, 빠르고, 편리하게 수행할 수 있도록 UI 화면에 대해 일관된 퍼블리싱 작업을 수행
○ UI 디자인은 개발 생산성 및 관리 용이성을 고려하여 개발"
포털 및 홈페이지 디자인,UI/UX,"○ KRDS(Korea Design System)의 UI/UX 가이드라인 준수
* 디지털 정부서비스 UI/UX 가이드라인(2024. 2. 29.), _전자정부 웹사이트 품질관리 지침_(행정안전부고시 제2024-25호)
○ 색, 레이아웃 등이 전혀 다른 3종 이상의 시안을 제출하고 최종협의안으로 구현하되, 감사원 홈페이지와는 다른 디자인을 적용
○ 최신 웹 트렌드를 반영하여 사용자에게 효율적으로 서비스를 제공할 수 있도록 디자인을 제시하고 구현
○ 레이아웃, 색상, 폰트, 아이콘 등 각 디자인 요소의 일관성을 유지하고, 직관적이며 사용자 친화적인 디자인으로 구축
○ 자료의 전송속도 및 전송량 등을 고려하여 경량화된 이미지 구성
○ 구축된 그래픽 파일은 해당 그래픽 프로그램의 원본 파일을 제출하여야 하고, 사용된 모든 콘텐츠(글꼴, 이미지 등)는 저작권에 문제가 없어야 하며, 유료 웹 폰트 사용시 발생되는 비용은 제안사가 부담
○ 전체적으로 안정적이고 시선 흐름에 따른 콘텐츠 배치
○ 해상도 1024*768(17인치 권장 기준)부터 1920*1080(27인치 권장 기준) 까지 지원하는 레이아웃 구조로 적용
○ 무분별한 이미지 사용 최소화, CSS 디자인 적용으로 빠른 페이지 로딩과 편집, 수정이 편리하도록 페이지 구조 방식으로 적용
○ 이미지 등을 웹페이지에 맞게 최적화하여 로딩속도가 느려지지 않도록 구현
○ 눈에 잘 띄는 웹 폰트를 사용하고 중요성이 높은 텍스트에 강조 효과 적용
○ 사용자 화면에 대한 폰트 사이즈 조절기능 제공 및 조절된 폰트 크기에 따른 이미지 최적화 등 동적 배치 기능 제공
○ 이미지로 제작에 사용되는 폰트는 통일하여 깔끔한 이미지를 주도록 제작"
기준정보관리,공통기반,"○ 공통분류코드, 공통상세코드, 공통코드, 우편번호 주소찾기, 우편번호관리, 행정코드관리, 기관코드수신(기관코드, 법정동코드) 기능 등 제공"
기준정보관리,공통기반,"공통분류코드, 공통상세코드, 공통코드 기능제공"
기준정보관리,공통기반,우편번호 주소찾기 기능 제공
기준정보관리,공통기반,우편번호관리 기능 제공
기준정보관리,공통기반,행정코드관리 기능 제공
기준정보관리,공통기반,"기관코드수신(기관코드, 법정동코드) 기능 등 제공"
기준정보관리,공통기반,○ 도로명 주소 DB활용·검색 기능은 도로명주소 안내시스템(www.juso.go.kr)에서 제공하는 가이드를 적용
기준정보관리,데이터구축및이관,"○ 메타데이터관리시스템*을 통해 차세대 OASYS 구축 시 전 분야의 코드성 Master 데이터를 도출하고 Governance를 고려한 관리체계를 설계
- Master 코드 데이터 도출 및 사용영역 확인
- 관리 주체를 정의하여 코드 생성 및 제·개정 프로세스 설계 
- 프로세스에 따른 기능을 구축하여 제공(코드 생성 요청, 요청 검토 및 등록)
- 국가 표준코드가 있을 경우 우선 적용하되, 감사원 코드 체계를 별도로 만들 경우, 정부 기관간 정보 연계에 문제가 없도록 설계하고 매핑 테이블 기능 제공
* 메타데이터 관리는 기 도입된 감사원 메타관리시스템 활용"
사용자 권한 관리,공통기반,"○ 감사원은 업무의 특성상 기관 전체의 보안뿐만 아니라, 역할에 따른 업무의 보안이 매우 중요하므로 사용자에 따라 권한을 차등 부여하는 기능 제공
- 시스템 이용자 전체를 대상으로 사용자 유형을 구분하여야 하고, 조직별, 사용자 유형별로 그룹을 설정ㆍ관리하는 기능과 사용자별ㆍ그룹별 권한을 차등 부여하는 기능 제공
- 표준인사정보시스템상 기본적인 부서/조직별 권한 설정 기능 제공 
- 시스템 이용기관 내 특정 인원에 대하여 그룹을 설정하는 기능 제공 (ex: 감사팀별, 수견직별, 일용직별, 단기사용자별 등)
- 권한관리 대상도 업무 그룹별, 프로세스별, 기능별, 화면별 권한관리자와 권한관리자가 역할에 따라 권한을 부여
- 이 모든 권한 부여에 관한 모든 이력 관리기능 제공"
